HA100_EN_Col14SAP HANA Introduction,8.0
HMM Cafe Difficult Interactions LnD,2.0
HMM Leveraging Your Networks EL LnD,4.0
HMM Strategy Planning and Execution,12.0
IVS Rational Functional Tester Tool,24.0
IVS-Intro to Data Warehouse Testing,4.0
IVS-Webservice testing using SOAPUI,12.0
InFlux Business Process Engineering,8.0
Introduction to Agile Methodologies,8.0
Introduction to Azure Microservices,8.0
Introduction to Capacity Management,8.0
Introduction to ERP and SAP S4 HANA,4.0
Introduction to Hibernate Framework,16.0
Introduction to Landing Gear Design,10.0
Introduction to MongoDB Development,48.0
Introduction to SAP Workflows_SAPWF,8.0
Java EE Architecture and Frameworks,8.0
Mobile Web Developer- Basic Program,56.0
Nia Regular HandsOn   CommandCenter,4.0
Overview of Autonomous Technologies,2.0
Overview of CICS   Blended Learning,8.0
SAP Mobile Platform iOS Native apps,8.0
SAP S4 HANA Logistics Manufacturing,40.0
Security and Performance Assessment,8.0
Successful client Interview  Part 1,4.0
Train the Trainer Dale Carnegie LnD,8.0
UX100e_EN_Col03SAP Fiori Foundation,18.0
WSO2 API Manager Developer Advanced,16.0
Working With Upset Customers EL LnD,4.0
Working in Diversified Teams EL LnD,4.0
Written Communication Skills EL LnD,4.0
XML Programming for Java Developers,16.0
AEM : Developer    External Training,16.0
Adv Concepts in IMS DB on Mainframes,16.0
Advanced DB2 Application Programming,8.0
Android App Development using Kotlin,64.0
Application Architecture Methodology,8.0
Architecture Evaluation / Assessment,8.0
Best Practices in Production Support,35.0
Blockchain 207 - R3 Corda Blockchain,8.0
C4C12_EN_Col21SAP Hybris Sales Cloud,8.0
C4C12_EN_Col22SAP Hybris Sales Cloud,8.0
CB110   Intro to N1QL for SQL People,20.0
Cloud Computing Architecture 101 A2A,8.0
Coaching Virtual Team Members EL LnD,4.0
Creating a Positive Workplace EL LnD,4.0
Cross Cultural Sensitivity UK EL LnD,4.0
Cross Cultural Sensitivity UK EL PSD,8.0
Data Warehouse Architecture Concepts,8.0
Developing Microsoft Azure Solutions,10.0
EDB Postgre Migration Best Practices,2.0
ES-FUNC-CE-SAP-Basics of HANA Studio,4.0
ESEASFCE-MSCRM-Applications Overview,48.0
ESGENFCE Overview of Acctng  Finance,32.0
ESORCFFSAN-Oracle R12 INVENTORY MGMT,1.0
ESOTHRCLD BasicsofTrptationLogistics,8.0
ESSAPF-Fixed Assets Migration in SAP,60.0
ESSAPT200-ABAP Enhancement Framework,37.0
Ent. Arch. Stack - Data Architecture,16.0
Ent. appln development using MF   TA,4.0
FM HMM Caf&#233; Presentation Skills,8.0
FM: HMM Caf&#233; Finance Essentials,8.0
Giving and Receiving Feedback EL LnD,4.0
HA100e_EN_Col11SAP HANA Introduction,17.0
HMM Business Case Development EL LnD,4.0
HMM Business Plan Development EL LnD,4.0
HMM Cafe Leveraging Your Network LnD,2.0
HMM Innovation Implementation EL LnD,4.0
IDM Technical Training - Micro Focus,64.0
IIoT Enterprise IoT and its enablers,12.0
IVS-Data Warehouse Testing Boot Camp,36.0
Infinity Changing Mindset Part 2 LnD,4.0
Introduction to Java EE Architecture,4.0
Introduction to Rockwell PharmaSuite,24.0
Introduction to UNIX Shell Scripting,24.0
Java Programming   Language Features,24.0
M101P: MongoDB for Python Developers,35.0
MASTER DATA MANAGEMENT - AN OVERVIEW,3.0
MFGD-Automotive After Market@Chennai,16.0
MS SQL Server Analysis Services 2012,16.0
MS Windows 8.1 Client Administration,16.0
Master data and MCLT data management,8.0
Microsoft Official Elearning courses,8.0
Mobile Func Testing using MonkeyTalk,8.0
Oracle Product Data Management Cloud,48.0
Overcoming Conflict with Comm EL LnD,4.0
PLM Enovia V6-2013x Package Course 1,8.0
PLM Enovia V6-2013x Package Course 2,12.0
Pravesh Continuous Learning Plan CLP,2.0
REXX   Tools Development Perspective,4.0
Refactoring - Oracle SCM Procurement,232.0
Salesforce Products and Technologies,8.0
Secure Application Developer - OWASP,24.0
Virtualization and Docker on Windows,24.0
Way of keeping health for programmer,2.0
Adv. Concepts in UNIX Shell Scripting,24.0
Advanced Cardiac Domain Certification,70.0
Android App Developer - Basic Program,64.0
Blockchain 202    Ethereum Blockchain,16.0
Business Metrics  KPIs and Dashboards,9.0
C4C12e_EN_Col20SAP Hybris Sales Cloud,5.0
C4C12e_EN_Col21SAP Hybris Sales Cloud,8.0
CMMI SVC Model Overview & Expectation,2.0
COBOL for Mainframes Blended Learning,1.0
Cloud Computing using Microsoft Azure,8.0
Cloud Management Systems and Security,24.0
Cross Cultural Sensitivity USA EL LnD,4.0
Cross Cultural Sensitivity USA EL PSD,16.0
Driverless car-Advanced Deep Learning,40.0
EDB Postgres Advanced Server Benefits,4.0
ENG Introduction to Plant Engineering,38.0
ES-T-P200-SAP-SAP-BI-Business Objects,25.0
ESEAITCE-SAP PI and AS2 Communication,4.0
ESEAITCE-Securing Conf data in SAP PI,5.0
ESEAITCEX TRIRIGA Appln Platform Cert,8.0
ESEASTCE-MSCRM Customization & Config,72.0
ESORCFFSAN Oracle R12 PURCHASING MGMT,40.0
Endeca Commerce Core Tech.   Ext Trng,8.0
Ent. appln development using MF   SSE,24.0
Enterprise IT Ecosystems  An Overview,2.0
FM HMM Caf&#233;  RCLTining Employees,4.0
FM HMM Caf&#233; Developing Employees,8.0
HA150_EN_Col13SQL Basics for SAP HANA,8.0
Hypermesh - Abaqus Interface Training,16.0
IVS Introduction to Agile methodology,48.0
IVS Introduction to Macros   MS Excel,8.0
Increasing Personal Creativity EL LnD,4.0
Introduction to LESS CSS Preprocessor,8.0
Introduction to RPA Tool   Blue Prism,8.0
Job Control Language Blended Learning,21.0
KonyOne App Development-Basic Program,40.0
Lessons learn from  EC implementation,40.0
Linux/Unix :Basics Commands Utilities,16.0
MS SQL Server Reporting Services 2012,16.0
MS Windows Server 2012 Administration,24.0
Overview of DevOps Continuous Testing,4.0
Overview of IMS DB on Mainframes_DB85,8.0
Overview of Websphere MQ on Mainframe,24.0
Refactoring - Oracle Cloud Financials,232.0
S4 HANA Logisitics Procurement Stream,240.0
SAFe for Teams External Certification,8.0
SAP BPC 10.0-Planning & Consolidation,4.0
SAP EWM Extended Warehouse Management,15.0
SAP FICO-Asset Accounting_ESASAPFICAA,8.0
SAP HR Basics  PA  OM  Time & Payroll,4.0
Salesforce Sales  Service Cloud (Ext),4.0
Structured Problem Solving Skills LnD,4.0
Technical Practices in Agile   Dotnet,40.0
Test Driven Development in Salesforce,5.0
Validation and Maintenance LifeCycles,8.0
Windows Phone 8 App Developer Program,48.0
Written Communication Skills   EL PSD,4.0
20 STRU CONCESSION Creation in SAP PAC,0.0
ABAP debugging n basics for Funct CONs,8.0
Advanced Assembler Programming on z/OS,16.0
Advanced PL/I Programming on Mainframe,16.0
Agile enablement for Manager community,8.0
Apple: Advanced iOS Programming PART I,56.0
Apple: Developing iOS apps using Swift,40.0
Big Data fundamentals for Data Science,24.0
Building Mobile Apps Using ReactNative,4.0
Catalog Statistics for DB2 Performance,8.0
Connect Architecture-Technology Trends,3.0
Creating a Positive Workplace EL   PSD,4.0
DevOps Continuous Testing for Freshers,16.0
ESA Oracle Accounts ReceivablesESAORAR,16.0
ESAP-TECH-CE HR Workflow Demonstration,4.0
ESSAPFCE Implementation of BTEtracking,4.0
Enovia V6 2013x Mock Project Execution,80.0
Explore analytics with Azure HDInsight,8.0
FA1-Generic-FP-Programming-QP-Workshop,1.0
FM HMM Cafe Innovation  and Creativity,0.0
Giving and Receiving Feedback   EL PSD,4.0
Goal Setting Tools for Managers EL LnD,4.0
HMM Cafe Business Case Development LnD,2.0
HMM Cafe Innovation Implementation LnD,2.0
HMM Cafe Innovation and Creativity LnD,2.0
IVS Introduction to Performance Center,20.0
Identity Governance and Administration,7.0
Introduction to  Cassandra Development,48.0
Introduction to Apache Spark Streaming,32.0
Introduction to Delmia Apriso MES Tool,10.0
Introduction to IBM Debug Tool for ZOS,4.0
Introduction to Scaled Agile Framework,4.0
Introductionto Infosys project process,3.0
Java EE Architecture   An Introduction,8.0
M101JS: MongoDB for Node.js Developers,35.0
MS Exchange server 2013 Administration,40.0
MS Sharepoint Server (MOSS) 2010 Admin,40.0
Oracle Database 11g RAC Administration,40.0
Overview of Package Impl. and ESA ACON,8.0
PDMLINK SSCI DEF.PH. - DESIGNER/GL/MUI,8.0
PLM 3DEXPERIENCE-2016x Package-3DSpace,16.0
Pega System Architect Essentials (7.2),40.0
Quantitative Project  Management (QPM),3.0
Realizing Secure Applications -  OWASP,12.0
Red Hat Dely Specialist API Management,40.0
SAP MM-Warehouse Management_ESASAPMMWM,160.0
SAP-RCLTil Scenario-P300 Certification,40.0
SQL and SQL Script Basics for SAP HANA,4.0
Splunk: Basic Administration External),20.0
SplunkBootCamp: KnowledgeManager Admin,32.0
UX410_EN_Col02Developing SAP Fiori Uis,20.0
Virtualization using Microsoft Hyper-V,24.0
WebSphere Application Server 8.5 Admin,40.0
Workshop on Managing library resources,0.0
iDSS-Enterprise for SAP Data Migration,10.0
21 STRU CONCESSION SUPPL. ENG. ASS & VA,0.0
ACONS SAP FICO-Cross Module Integration,8.0
AEM : System Admin    External Training,0.0
Building a Modern Postgres Architecture,10.0
CLT BigData - Knowledge Digest Workshop,9.0
COBOL Additional Programming Techniques,8.0
Comm to Build a Positive Culture EL LnD,4.0
Comm to Build a Positive Culture EL PSD,4.0
Competency Based Interviewing Skills CP,16.0
Configuration Management Tools on AS400,8.0
Creating Exceptional Service Env EL LnD,4.0
Cross Cultural Sensitivity China EL LnD,4.0
Cross Cultural Sensitivity China EL PSD,32.0
Cross Cultural Sensitivity India EL LnD,4.0
Cross Cultural Sensitivity India EL PSD,4.0
Cross Cultural Sensitivity Japan EL LnD,4.0
Cross Cultural Sensitivity Japan EL PSD,4.0
Data Analysis using Spreadsheets_GEN171,16.0
Data Visualization using Tableau Public,16.0
Data Visulaization using Tableau Server,16.0
Developing High Performance Team EL LnD,4.0
Developing Your Mentoring Skills EL LnD,4.0
Developing Your Mentoring Skills EL PSD,8.0
Driverless car Model Predictive Control,16.0
ES FUNC CE DIS Salesforce Service Cloud,24.0
ES FUNC CE SAP Business Process Finance,40.0
ESSAPF Processing in SAP using variants,4.0
Effective Business Communication EL LnD,4.0
Effective Business Communication EL PSD,4.0
Ent. appln development using IBM i  SSE,60.0
Enterprise Applications Overview Part 1,16.0
FM HMM Caf&#233; Difficult Interactions,3.0
Fostering a Creative Environment EL LnD,4.0
HA300 EN Col14SAP HANA 2 SPS02 Modeling,20.0
ITIL 2011 Problem and Change Management,8.0
ITIL 2011 Release and Config Management,8.0
IVS Introduction to Performance Testing,4.0
IVS Introduction to specialized testing,4.0
Implementation and Modeling in SAP HANA,12.0
Implementing Databases using SQL Server,32.0
JBoss Application Server Administration,24.0
MS Active Directory 2012  Adminstration,40.0
MS SQL Server Integration Services 2012,16.0
Medical Industry Overview & Intr to BSC,0.0
PL/I Connectivity to Subsystems on Z/OS,4.0
Promoting Ur Teams Effectiveness EL LnD,4.0
Promoting Ur Teams Effectiveness EL PSD,3.0
Resource Access Control Facility on ZOS,12.0
S4620_EN_Col08SAP S/4HANA Sales-Pricing,12.0
SAP ABAP-Enhancements (BADIs UserExits),8.0
Software Engineering Specialized Course,4.0
Troubleshooting and Network Maintenance,16.0
Unit testing and Code analysis using VS,8.0
WSO2 API Manager Developer Fundamentals,16.0
Webservice virtualization using CA-LISA,12.0
Windows Workflow Foundation programming,8.0
3DEXPERIENCE 2016x Platform fundamentals,24.0
ABAP-Modularization / Report Programming,8.0
AEAP-Application & Infra Rationalization,4.0
Android App Developer - Advanced Program,40.0
Automation Anywhere Developer Essentials,24.0
BO4.0 Administration and Universe Design,8.0
BPC-NW-Data Manager Functions and BPC 10,4.0
Building mobile apps using Xamarin Forms,20.0
CB140i   Intro to Mobile NoSQL Apps iOS),20.0
Competency Based Interviewing Skills LnD,4.0
Cross Cultural Sensitivity France EL LnD,4.0
Cross Cultural Sensitivity Germany ELPSD,4.0
Data Visulaization using Tableau Desktop,16.0
Database Design & Implementation - MySQL,16.0
DevOps Continuous Testing for Architects,80.0
Distributed Messaging using WebsphereMQ7,8.0
EDB Postgres Ark QuickStart on OpenStack,3.0
ESA Oracle Accounts Receivables_ESAORAAR,28.0
ESORCF-PS Base Benefits & Benefits Admin,40.0
ESSAPF-E-Bank Stmt Reconciliation in SAP,4.0
Empowering to Increase Motivation EL LnD,4.0
Endeca Commerce Exp. Mgr. Apps  Ext Trng,16.0
Ent. Arch. Stack - Big Data Architecture,24.0
FCLPPLM Package Config and Customization,9.0
FP-Data Visulaization using Tableau Dskp,16.0
HA350_EN_Col13SAP HANA Data Provisioning,16.0
IVS Introduction to Automation Framework,2.0
IVS Performance Testing Blended Learning,4.0
IVS Performance Testing Bootcamp usingPC,32.0
IVS-Introduction to AccessibilityTesting,6.0
Intro to mobile cross-platforms-PhoneGap,24.0
Introduction to Manufacturing Industries,8.0
Leading SAFe (SA) External Certification,8.0
M123: Getting Started with MongoDB Atlas,6.0
Master in Oracle Programming with PL_SQL,12.0
Natural Language Processing using Python,32.0
Nia Regular Demo   IKP L3Analytics IIPML,8.0
Oracle Application Development Framework,40.0
Oracle Exadata DB Machine Administration,24.0
Overview of Elastic   Manager Enablement,1.0
PostgreSQL for Developers and Architects,15.0
Pravesh Continuous Learning Plan CLP LnD,2.0
Production Support Complementing Process,8.0
RPA using Automation Anywhere E-learning,21.0
RPA using Automation Anywhere Enterprise,40.0
Requirements Eng- Elicitation & Analysis,32.0
Requirements Engineering using InfosysRS,8.0
Requirements Management and Communicatio,18.0
Role of IT in Business & Basics of Softw,12.0
S4CGENe_EN_Col03_2Master Data Management,2.0
SAP Mobile Platform  Android Native apps,32.0
Saviynt 4.5 Basic Administration Level 1,24.0
Secure Coding Guidelines for FS accounts,23.0
Secure and Fault Tolerant systems in AWS,24.0
Siebel EAI: Integrating Siebel8.0 Applns,40.0
Solution Design using Big Data Platforms,8.0
Striking the Right Balance for Women LnD,4.0
Succeeding to Exceed Performance  STEP I,4.0
ThingWorx IoT developer Capstone Project,20.0
WCS Feature pack 7.0   External Training,40.0
Agile enablement for Leadership and Sales,4.0
Basics of Application Penetration Testing,4.0
Basics of Information Security Management,8.0
Building Composites with Oracle SOA Suite,40.0
Business Processes in Order to Cash cycle,20.0
CA SiteMinder Federation - Advanced Level,40.0
CAMEL DEVELOPMENT WITH RED HAT JBOSS FUSE,20.0
CB130p   Intro to Engagement App Dev PHP),20.0
Cross Cultural Sensitivity Germany EL LnD,4.0
Drools   Business Rules Management System,16.0
EDB Ark DBaaS for Hybrid Cloud Management,4.0
Enterprise Analysis for Business Analysts,4.0
ForgeRock Federation Solutions - Advanced,40.0
GCP IAM Management Services and CLI Tools,24.0
HA350_EN_Col12SAP HANA  Data Provisioning,8.0
HA350e_EN_Col08SAP HANA Data Provisioning,8.0
ISMS - Introduction of ISO/IEC 27001:2013,7.0
Identity Access Management Basic Overview,16.0
Introduction to Active Workspace Training,4.0
Introduction to Software Asset Management,8.0
Introduction to the EDB Postgres Platform,4.0
MS Dynamics AX 7 Development Introduction,32.0
Oracle Identity Management Basic Overview,40.0
Overview of Cloud  AWS and GCP - Managers,16.0
Overview of Mainframe DevOps and IBM ZD&T,12.0
Red Hat Dely Specialist  Cloud Automation,60.0
Refactoring - Oracle SCM Order Management,232.0
Succeeding to Exceed Performance STEP TWO,2.0
AR510_EN_Col86SAP Ariba Procurement Buying,16.0
AWC Customization with Live Industry Cases,4.0
Agile Overview for Senior Leaders-Delivery,9.0
An introduction to Artificial Intelligence,15.0
Analytics AcademyExploratory Data Analysis,10.0
BRIDGE TRAINING STREAM - Oracle Financials,80.0
Business Processes in Procure to Pay cycle,20.0
CB130j   Intro to Engagement App Dev Java),20.0
Competency Based Interviewing Skills   ILI,8.0
Desktop Virt using Vmware VDI-Horizon view,24.0
ES FUNC 200 SAP SCM SERVICE PARTS PLANNING,4.0
ES-TECH-P200-ESAP-SAP-SecurityFundamentals,40.0
ESA Oracle Oracle Data Integrator_ESA-OODI,40.0
Enterprise Application Overview – Part 2,10.0
FM HMM Caf&#233; Business Case Development,16.0
FM HMM Caf&#233; Innovation Implementation,8.0
Free of Fee Which Postgres is Right for Me,4.0
Full Stack Web Development for JL6 and JL7,40.0
HCP100_EN_Col02SAP HANA Cloud Platform HCP,20.0
HMM Strategy Planning and Execution EL LnD,4.0
Introduction to Robotic Process Automation,3.0
M212: Adobe Experience Manager and MongoDB,25.0
Managerial Excellence Culture Training LnD,4.0
Pravesh Succeeding as a new Manager EL Lnd,4.0
Private  Public and Hybrid Cloud Computing,24.0
Qradar SIEM Foundations and Administration,32.0
WSO2 IoT Server Administrator Fundamentals,24.0
AR510e_EN_Col84SAP Ariba Procurement Buying,8.0
AWC Administration with Live Industry Cases,4.0
Analytics Academy Introduction to Analytics,1.0
Analytics AcademyIntroduction to Statistics,10.0
Bearing Pedastal Design for Stream Turbimes,15.0
Blockchain 206  GO Language for Hyperledger,24.0
CB040   Essentials of Couchbase Mobile  IoT,20.0
CPT030 PartnerEngage Essentials Sales Only),10.0
Citrix XenApp XenDesktop 7.6 Administration,40.0
Competency Based Interviewing Skills EL LnD,4.0
Cross Cultural Sensitivity Australia EL LnD,4.0
Data Visualization using Qlik Sense Desktop,8.0
ES-FUNC-ESAP-Supply Chain Management Domain,40.0
Fundamentals of Secure Software Development,12.0
HA400 EN Col12ABAP Programming for SAP HANA,8.0
HA400_EN_Col11ABAP Programming for SAP HANA,16.0
HA400_EN_Col12ABAP Programming for SAP HANA,16.0
HA400_EN_Col13ABAP Programming for SAP HANA,16.0
HA400_EN_Col14ABAP Programming for SAP HANA,12.0
Hybris business analyst   External Training,56.0
IVS Introduction to SOA testing and CA Lisa,4.0
Introduction to Onpremise Container -Docker,8.0
Introduction to Software Defined Networking,8.0
Introduction to development with Kubernetes,16.0
M034: New Features and Tools in MongoDB 3.4,8.0
Nia Regular HandsOn   IKP L3Analytics IIPML,16.0
Overview of Pivotal Cloud Foundry(PCF-L100),16.0
PLM 3DEXPERIENCE-2016x-Solution development,80.0
Postgres Administration Essentials from EDB,17.0
Secure Web Gateway/SSLv / Packet Shaper/DCS,7.0
WSO2 Identity Server Administrator Advanced,16.0
Web and API enablement of CICS applications,16.0
APPLICATION MIGRATION TO RED HAT JBOSS EAP 6,4.0
Aircraft Interiors Regulations and Practices,16.0
B1_HANADEV_LM_EN_92_18SAP Fiori Introduction,1.0
BPM Fundamentals & Business Process Analysis,7.0
Blockchain 205 Solidity Programming Language,24.0
CB140a   Intro to Mobile NoSQL Apps Android),20.0
Continuous Integration using Atlassian tools,40.0
EKT_ARSOURCING_AASAP Ariba Sourcing  Q2 2018,1.0
ENTERPRISE MESSAGING WITH RED HAT JBOSS A MQ,12.0
Hybris Train the Trainer   External Training,0.0
INTEGRATION SERVICES MANAGEMENT WITH RED HAT,8.0
Infosys Gold Advanced Management Program LnD,40.0
Introduction to MCLTl Additive Manufacturing,6.0
Introduction to MS Enterprise Mobility Suite,24.0
M233: Getting Started with Spark and MongoDB,2.0
MS SQL Server Analysis Services 2012 - INTER,16.0
Operational Reports using Embedded Analytics,8.0
Red Hat Dely Specialist Middleware Migration,12.0
Splunk: Knowledge Manager Training External),4.0
AEM : Advanced Developer    External Training,40.0
AR500e_EN_Col84SAP Ariba Procurement Overview,8.0
AR500e_EN_Col87SAP Ariba Procurement Overview,8.0
BRIDGE TRAINING STREAM - SAP Integrated SD-MM,120.0
CB130n   Intro to Engagement App Dev Node.js),20.0
CS300   Couchbase NoSQL Server Administration,32.0
Cloudera Developer Training for Apache Hadoop,8.0
EDB Postgres Advanced Server DBA Advanced 9.4,14.0
HA250_EN_Col12Migration to SAP HANA using DMO,8.0
HA250_EN_Col13Migration to SAP HANA using DMO,12.0
IBM Cognos Analytics Architecture and logging,8.0
IVS Introduction to Business Process Analysis,4.0
Introduction to Big Data Technology Landscape,16.0
Media CPE Platforms - Hardware and Interfaces,4.0
SAP ABAP-Working with Internal tables_ESAPWIL,4.0
UX200_EN_Col02SAP Fiori System Administration,12.0
WSO2 Enterprise Integrator Developer Advanced,16.0
APPLCIATION DEVELOPMENT WITH RED HAT OPENSHIFT,16.0
AR530_EN_Col86 SAP Ariba Procurement Invoicing,8.0
AR530e_EN_Col84SAP Ariba Procurement Invoicing,4.0
AWS Analytics  Application and Mobile Services,24.0
Application Architecture Definition - 4+1 View,8.0
Building Lasting Customer Relationships EL LnD,4.0
Building Lasting Customer Relationships EL PSD,8.0
CB020   Fundamentals of an Engagement Database,10.0
CB105   Introduction to Data Modelling in JSON,20.0
CB130cs   Intro to Engagement App Dev C#/.net),20.0
Data Science Specialization- Regression Models,8.0
ES TECH CE DIS SFDC Integrating with Force.com,37.0
GCP Big Data and Machine Learning Fundamentals,24.0
ITIL 2011 Service Desk and Incident Management,8.0
Introduction to ASP.net  Web Services and AJAX,24.0
Introduction to RPA Tool   Automation Anywhere,12.0
Nia Regular Demo   Introduction TickCLTnalysis,8.0
Overview of Master data management and testing,8.0
S4F17e_EN_Col05Asset Accounting in SAP S 4HANA,26.0
S4F17e_EN_Col08Asset Accounting in SAP S 4HANA,21.0
Web Application development using  ASP.NET MVC,24.0
Application and Capability Discovery using ADDI,4.0
Gamification   Change Quest Influencing Skills),4.0
Introduction to Virtualization  Cloud Computing,8.0
MS SQL Server Integration Services 2012 - INTER,16.0
MSA Complaince Awareness/Security Plan Overview,1.0
Network Associate-Routing and Switching (CISCO),56.0
Overview and Technical Architecture of SAP HANA,4.0
PT Blended Learning Advanced Performance Center,4.0
Positively Influencing Workplace Culture EL LnD,4.0
Project Management and Administration using TFS,8.0
S4F03e_EN_Col03Finance Migration to SAP S/4HANA,7.0
Software Engineering - A Practitioners Approach,42.0
WSO2 Identity Server Administrator Fundamentals,24.0
ESEAITCEX IBM&#174; TRIRIGA&#174; Appn FastStart,16.0
Enablement Session on Intellectual Property (IP),2.0
Global Professional  Connecting through cultures,16.0
HY100e_EN_Col03_30Installing SAP Hybris Commerce,1.0
Introduction to Non Functional Requirements NFR),4.0
Mainframe modernization - Developer's perpective,16.0
Microservices Devt. with OpenShift Apln Runtimes,40.0
Nia Regular HandsOn   TickCLTnalysis LogAnalysis,8.0
PLM 3DEXPERIENCE-2016x Package-Progamming and UI,24.0
Process Failure Mode and Effects Analysis(PFMEA),24.0
 ES-TECH-CE-EAI-  Senior System Architect (v7.1) ,120.0
AR110e_EN_Col83SAP Ariba Sourcing Creating Events,8.0
AWS Sys Ops-Compute  Network and Storage Services,24.0
AWS Sys Ops-IAM Management Services and CLI Tools,24.0
Blockchain 201   Blockchain in depth with Bitcoin,16.0
Cisco Network Services Orchestrator NSO) Overview,4.0
Data Science Specialization- Data Sciene Capstone,4.0
EAIS-Basic Programming and Adv Concepts_ESABPA``C,8.0
HA350_EN_Col14SAP HANA 2.0 SPS02  Data Management,16.0
HY100e_EN_Col03_3SAP Hybris Commerce Accelerators,1.0
Information Risk Management Standards & Practices,24.0
MS SQL Server 2012 HA – Clustering and AlwaysOn,24.0
Oracle Fusion Projects Portfolio Management Cloud,40.0
Overview of Aero Engines  Systems and sub-Systems,30.0
Positively Influencing Workplace Culture EL   ILI,8.0
Red Hat 3scale development and Adv implementation,32.0
S4F04e_EN_Col05SAP Central Finance in SAP S/4HANA,17.0
S4LG1e_EN_Col05_3New User Experience SAP Fiori UX,1.0
WSO2 Enterprise Integrator Developer Fundamentals,32.0
802.11i Wi-Fi Enterprise security cand Packet flow,12.0
AR720_EN_Col84SAP Ariba Procurement Administration,8.0
Data Science Specialization  Reproducible Research,8.0
Deploying microservices using Azure Service Fabric,16.0
ES-TECH-ESAP-Business Objects Data Services (BODS),16.0
Ent. Arch. Stack - Data Quality  Governance & Mgmt,16.0
ForgeRock - Custom Solution Development - Advanced,40.0
HA450_EN_Col13Application Development for SAP HANA,12.0
RED HAT 3SCALE API MANAGEMENT PLATFORM FOUNDATIONS,12.0
S4C60_EN_Col02Implementing SAP S/4HANA Cloud-Sales,8.0
S4C60e_EN_Col03_1SAP S/4HANA Cloud  Sales Overview,1.0
S4F01e_EN_Col03Financial Accounting in SAP S/4HANA,6.0
S4F01e_EN_Col05Financial Accounting in SAP S/4HANA,8.0
AR122e_EN_Col83SAP Ariba Sourcing Advanced Features,8.0
AR130e_EN_Col83SAP Ariba Sourcing Creating Auctions,4.0
AR720e_EN_Col84SAP Ariba Procurement Administration,4.0
Data Science Specialization- Statistical  Inference,8.0
Developing Presentation Tier using ASP.NET Core MVC,24.0
Developing microservices using Azure Service Fabric,24.0
FORGEROCK IDENTITY MANAGEMENT CORE CONCEPTSIDM 400),40.0
HA200e_EN_Col12SAP HANA-Operations & Administration,55.0
HA250_EN_Col14SAP HANA 2.0 SPS02 Database Migration,8.0
IBM Information FrameWork  IFW)   External Training,8.0
IVS Intro to BI Framework DW and applications part1,4.0
IVS Intro to BI Framework DW and applications part2,4.0
Introduction to Business Data Analytics_ERBIM_BDA01,16.0
Open Networking Automation Platform (ONAP) Overview,4.0
Red Hat Dely Specialist Business Process Automation,45.0
S4615e_EN_Col08SAP S/4HANA Sales-Invoice Processing,20.0
S4F02e_EN_Col03Management Accounting in SAP S 4HANA,7.0
S4F02e_EN_Col05Management Accounting in SAP S/4HANA,8.0
AR210_EN_Col85SAP Ariba Contracts Creating Contracts,16.0
Application Security Code Review   Java Applications,4.0
Basics of Aras PLM Configurations and Customizations,10.0
Global Professional  Connecting through cultures LnD,16.0
HA150_EN_Col12SQL and SQL Script Basics for SAP HANA,8.0
HA150_EN_Col14SQL and SQL Script Basics for SAP HANA,12.0
HY100e_EN_Col03SAP Hybris Commerce Essentials Online,3.0
Overview of SIEM  log analysis of devices  platforms,7.0
S4C30_EN_Col03Implementing SAP S/4HANA Cloud-Finance,16.0
AR210e_EN_Col85SAP Ariba Contracts Creating Contracts,8.0
Apache Kafka and Confluent Open Source for Developers,20.0
CB030   Essentials of a Couchbase Engagement Database,20.0
Configuration Management  & Defect Problem Prevention,3.0
Creating microservices and establishing communication,2.0
Data Science Specialization  Developing Data Products,8.0
HA200 EN Col12SAP HANA  Operations and Administration,20.0
HA200_EN_Col12SAP HANA  Operations and Administration,20.0
JBOSS FUSE APPLICATION DEPLOYMENT ON RED HATJBOSS EAP,8.0
M122: Getting Started with MongoDB Cluster Management,10.0
TSPE5100 SPF Integration and Mapping for Tool Experts,10.0
Building Advanced Composites with Oracle SOA Suite 11g,40.0
CD257   Developing Couchbase Mobile NoSQL Applications,24.0
Data Science Specialization  Exploratory Data Analysis,8.0
Data Science Specialization  Getting and Cleaning Data,24.0
DataStax:ApacheCassandra Building Scalable Java Applns,2.0
HA200_EN_Col13SAP HANA Installation and Administration,20.0
HY100e_EN_Col03_2What is the SAP Hybris Commerce Suite,1.0
Overview of SDLC and Software Engineering Fundamentals,18.0
Red Hat Dely Specialist   Middleware Application Devt.,32.0
S4600e_EN_Col08Business Processes in SAP S/4HANA Sales,21.0
S4F03e_EN_Col08Conversion of Accounting to SAP S 4HANA,6.0
THR86e_EN_Col81SAP SuccessFactors Compensation Academy,72.0
AR520_EN_Col83SAP Ariba Procurement Contract Compliance,4.0
AR520_EN_Col86SAP Ariba Procurement Contract Compliance,8.0
AR610_EN_Col84SAP Ariba Procurement Standalone Catalogs,16.0
AR610_EN_Col87SAP Ariba Procurement Standalone Catalogs,16.0
C4C12e_EN_Col20_1Introduction to SAP Hybris Sales Cloud,1.0
CD210   Couchbase N1QL   Data Modeling Querying  Tuning,24.0
Data Science Specialization  Practical Machine Learning,8.0
ES-TECH-FP-SAP- ABAP Debugging intro to Functional Cons,16.0
HA450_EN_Col12SAP HANA Software Development on SAP HANA,12.0
HRH52e_EN_Col82SAP SuccessFactors Compound Employee API,2.0
